first,second,part,location,random
122.7894828,2.835495589,moose,green,0.184726284
188.1022314,43.76761806,cowboy,thetown,0.184713507
185.9342674,8.772184743,moose,green,0.184668905
116.7178689,2.211468604,moose,green,0.184591387
137.2312502,21.11779969,moose,green,0.18455536
189.7796229,10.49247535,moose,green,0.184491662
180.6062965,45.80906418,cowboy,thetown,0.184385003
328.1112264,44.84769071,bio,green,0.184341862
322.1408061,8.957706279,moose,green,0.184332818
301.3961252,41.18448365,bio,green,0.184196386
60.6566338,13.73066943,moose,green,0.184162131
133.7183878,4.134146341,moose,green,0.183948073
170.4788099,25.03233746,trees,thetown,0.183861267
241.530704,38.26528282,cowboy,thetown,0.18384029
252.7220204,9.7672548,moose,green,0.183797594
46.08476042,4.69071095,moose,green,0.183761722
66.49264833,4.294343539,rundown,thetown,0.183667238
42.44179208,3.257135444,moose,green,0.183603997
282.0406504,47.26040477,cowboy,thetown,0.183598314
324.0634838,38.11831863,bio,green,0.183496322
129.2082286,5.288076324,rundown,thetown,0.183434227
293.7630168,17.02148417,cowboy,thetown,0.183423457
241.2276769,23.31806954,trees,thetown,0.183349345
245.6773915,31.27970939,cowboy,thetown,0.183292566
178.1632306,23.73737793,trees,thetown,0.183118679
68.85331258,44.74649715,bio,green,0.183070438
110.646255,17.93020239,moose,green,0.183058826
238.7396644,7.042093558,rundown,thetown,0.183021182
176.579225,16.72244421,cowboy,thetown,0.182915426
281.6419305,6.960071169,rundown,thetown,0.182899651
181.4037364,37.96225567,cowboy,thetown,0.182822898
284.1139941,29.50939284,cowboy,thetown,0.182770741
43.70211193,5.90196726,moose,green,0.18276915
168.9337485,12.21276596,moose,green,0.182738995
188.2617194,44.77239232,cowboy,thetown,0.182676193
290.4403506,52.07694171,cowboy,thetown,0.182427981
288.1649888,49.45176959,cowboy,thetown,0.182355636
218.8221761,40.09159315,bio,green,0.182262717
197.5715274,45.31318111,bio,green,0.1822222
229.0906418,25.42650061,cowboy,thetown,0.1821509
106.5241308,32.92699236,trees,thetown,0.182068559
280.1267947,28.20159142,cowboy,thetown,0.182047225
303.9115081,43.86466751,bio,green,0.182046368
151.9332295,20.12272963,moose,green,0.182038631
86.96696073,20.68772704,moose,green,0.181964081
106.8818544,19.40762844,moose,green,0.18190661
204.5538834,0.94654904,moose,green,0.181875027
173.2299775,28.40095139,trees,thetown,0.181760089
251.9771666,6.399584847,rundown,thetown,0.181637466
235.3744681,30.29407369,cowboy,thetown,0.181628416
227.017298,42.97815257,cowboy,thetown,0.181513339
172.0736897,31.73425013,cowboy,thetown,0.181453494
245.1989275,36.16004152,cowboy,thetown,0.1814481
217.3187288,13.62224776,moose,green,0.181446461
312.4262238,21.33705241,moose,green,0.181443992
280.5255146,49.38159488,cowboy,thetown,0.181252607
99.11018855,28.65672029,moose,green,0.181083983
106.2716081,24.93208787,trees,thetown,0.180898016
160.433489,5.753243383,moose,green,0.180861194
177.177305,24.33514716,trees,thetown,0.180817584
287.8619616,38.50451479,cowboy,thetown,0.180800318
155.5761979,4.977426051,moose,green,0.180732088
294.0022487,33.28925791,cowboy,thetown,0.180712818
187.3047916,45.665525,cowboy,thetown,0.180692143
95.03714755,49.54054229,bio,green,0.180591795
84.94308943,7.153087701,moose,green,0.18057935
170.6251266,1.081473793,moose,green,0.180528968
142.522228,7.210009081,moose,green,0.180451665
280.1267947,47.14876319,cowboy,thetown,0.180441107
71.65781995,20.55400697,moose,green,0.180434183
192.2805496,2.541552376,moose,green,0.180133975
335.5995503,12.54164504,moose,green,0.180125842
238.3409445,40.32267774,cowboy,thetown,0.180000367
122.4729286,35.96865594,trees,thetown,0.179862184
229.605353,21.76697646,cowboy,thetown,0.179782224
258.9946376,26.04394692,trees,thetown,0.17973753
219.8341117,39.0796575,bio,green,0.179730705
57.01366546,6.849507006,moose,green,0.179705862
205.725653,6.577300022,rundown,thetown,0.179650562
259.3667762,28.69600415,trees,thetown,0.179602182
179.4898806,39.1743643,cowboy,thetown,0.179587909
207.4800208,29.0878889,trees,thetown,0.179573396
275.3421553,37.06912299,cowboy,thetown,0.17954594
285.3898979,35.569936,cowboy,thetown,0.179506004
303.1164158,3.274001038,moose,green,0.179500608
74.72253935,39.18085106,bio,green,0.179432615
60.04947241,18.73975091,moose,green,0.179314917
297.8299602,35.72942398,cowboy,thetown,0.179289338
121.57516,1.503113648,moose,green,0.179197026
311.2928559,0.717176959,moose,green,0.179160434
182.3695247,44.39493744,cowboy,thetown,0.179144152
231.876146,38.59898806,bio,green,0.179083411
292.4910915,19.01803321,moose,green,0.17908206
340.4929943,6.932730373,rundown,thetown,0.17906354
267.9155114,43.72733338,bio,green,0.178938137
283.0800899,20.61183186,moose,green,0.178919689
273.6690884,39.50467047,bio,green,0.178825025
179.2307127,24.31207836,cowboy,thetown,0.178700727
269.6213458,40.29398028,bio,green,0.178617709
324.1646774,6.34353918,moose,green,0.178602007
290.1636395,5.382200311,moose,green,0.178594493
190.8725134,5.220290607,moose,green,0.178583545
343.1890676,9.902179554,moose,green,0.178495423
196.2560111,38.52309289,bio,green,0.178490404
246.6343193,27.91451306,cowboy,thetown,0.178472545
299.7438159,17.45808251,cowboy,thetown,0.178450679
92.22902612,22.43331604,moose,green,0.178447981
84.94308943,2.902957966,moose,green,0.178440525
238.5004325,35.15526725,cowboy,thetown,0.178411036
142.0885413,20.7563941,moose,green,0.178366906
234.832209,37.29240616,cowboy,thetown,0.178222396
264.5616675,38.67488324,bio,green,0.17822155
230.57388,29.62422418,cowboy,thetown,0.178209914
201.9951318,4.030543406,moose,green,0.178092148
285.8949432,48.15885372,cowboy,thetown,0.178091902
196.5231967,16.93057602,cowboy,thetown,0.178039106
115.5035461,12.9717177,moose,green,0.178020919
94.96125238,40.59756098,bio,green,0.177960087
221.3200331,34.91071902,cowboy,thetown,0.177933787
297.0448019,1.098339388,moose,green,0.177880246
216.6971112,14.10171251,moose,green,0.177835609
92.48918872,6.577300022,rundown,thetown,0.177818654
187.2250476,39.52125065,cowboy,thetown,0.177760381
248.4718907,3.155941879,moose,green,0.177749571
227.25653,23.36113129,cowboy,thetown,0.177695907
305.1678854,0.58930509,moose,green,0.177561312
134.7303235,18.99273482,moose,green,0.177533174
224.1465144,43.43269331,cowboy,thetown,0.177490784
327.930249,8.261913696,rundown,thetown,0.177464529
234.832209,31.55083896,cowboy,thetown,0.177437306
44.97163121,1.334457706,moose,green,0.177434073
279.2268268,24.80677589,cowboy,thetown,0.177423519
249.3826328,13.79813181,moose,green,0.1773286
190.3350631,31.66248054,cowboy,thetown,0.177252979
143.6848296,24.0343984,trees,thetown,0.17716066
135.4724096,8.856512714,moose,green,0.17714666
191.132503,18.91939111,cowboy,thetown,0.177141377
345.6514444,8.907109497,moose,green,0.177124259
202.2966615,17.32052413,cowboy,thetown,0.177106704
206.8420688,10.43918749,rundown,thetown,0.177059069
238.5004325,54.9756357,mountain,thetown,0.176873057
68.72548002,12.21770628,rundown,thetown,0.176770973
123.8923716,50.44697457,mountain,thetown,0.176653806
288.0385746,16.55284553,moose,green,0.176607841
130.0754195,2.346393358,moose,green,0.17656906
59.30064003,11.09963674,moose,green,0.176510591
71.88911953,48.28827193,bio,green,0.176415641
181.4037364,34.51731534,cowboy,thetown,0.176351269
239.4573603,43.08181975,cowboy,thetown,0.17634579
274.7042034,25.74547656,cowboy,thetown,0.176331863
219.8341117,40.09159315,bio,green,0.176244085
128.7801418,18.03139595,moose,green,0.176140333
254.7458917,7.861442657,moose,green,0.176107991
70.87718388,46.77036845,bio,green,0.17606599
269.9765241,49.59120765,mountain,thetown,0.175914239
110.2809587,33.66139653,trees,thetown,0.17566109
304.9379,16.7243124,moose,green,0.175534129
283.4760422,42.14084069,cowboy,thetown,0.175520711
115.5495432,3.261735151,moose,green,0.175409785
168.1232951,5.302798291,rundown,thetown,0.175329622
222.1615637,20.29138557,moose,green,0.175289864
252.114859,3.172807473,moose,green,0.175172368
280.6850026,46.08551,cowboy,thetown,0.175091472
178.5471372,7.659055527,moose,green,0.175024602
305.4056392,11.27991697,rundown,thetown,0.1749813
244.3229545,42.24195641,bio,green,0.174918379
281.6419305,42.90638298,cowboy,thetown,0.174916062
219.1257568,4.57265179,moose,green,0.174911737
280.6052586,32.12499568,cowboy,thetown,0.174867222
69.56166753,22.80435911,moose,green,0.174704703
270.9705933,38.23637779,bio,green,0.174700709
333.5756789,2.059678256,moose,green,0.174673815
175.6621692,38.4407196,cowboy,thetown,0.174589181
231.3701782,44.64530358,bio,green,0.174537002
164.5777547,30.84225665,trees,thetown,0.174449519
147.0759384,41.30591593,bio,green,0.174392119
180.4468085,38.98297872,cowboy,thetown,0.174310895
288.4201695,42.26843107,cowboy,thetown,0.174298683
290.0913584,26.5171992,moose,green,0.174166416
108.8439559,32.95868283,trees,thetown,0.174159073
202.5300121,45.10067462,bio,green,0.174090112
165.5346826,55.39429165,mountain,thetown,0.174079038
173.3785913,9.879322546,rundown,thetown,0.174076997
256.7618059,24.7589295,trees,thetown,0.174058602
253.3291818,3.425791386,moose,green,0.173998253
284.9015741,18.67228853,moose,green,0.173987338
296.5540564,43.83938765,mountain,thetown,0.173974824
195.7576544,33.86341463,cowboy,thetown,0.17395334
228.3343712,42.11546445,bio,green,0.173724997
230.1273136,9.119994069,rundown,thetown,0.173622435
242.7268639,52.1287753,mountain,thetown,0.173582752
129.0634838,23.04047743,moose,green,0.173550717
121.6474411,10.7671436,moose,green,0.173474102
271.0359799,33.24141152,cowboy,thetown,0.173352118
182.5839474,18.16022833,cowboy,thetown,0.173046602
143.8377443,23.88375714,moose,green,0.173026051
104.5746411,17.07005708,moose,green,0.173012934
189.2186473,44.64480194,cowboy,thetown,0.172987654
262.8223491,31.00630143,trees,thetown,0.172910661
269.6213458,39.78801245,bio,green,0.172882159
185.2314478,27.46794672,cowboy,thetown,0.172824698
46.16571527,6.687597302,moose,green,0.172789045
225.8211382,20.81198178,cowboy,thetown,0.172681316
135.7422591,20.40944473,moose,green,0.17267959
270.8356686,46.87156201,bio,green,0.17261176
207.145096,17.44253243,cowboy,thetown,0.17253414
188.0224875,24.23945437,trees,thetown,0.172529909
317.6882892,19.59989621,moose,green,0.172475094
252.5513233,9.662708874,rundown,thetown,0.172429573
225.4224183,16.8001946,cowboy,thetown,0.172276039
189.2824425,19.00232486,cowboy,thetown,0.172274849
225.7033385,21.42138038,moose,green,0.172085414
174.0672894,36.59065906,cowboy,thetown,0.172021673
43.65611486,5.044888428,moose,green,0.171918917
94.86005881,23.58017644,moose,green,0.171898125
192.0894309,22.73115378,cowboy,thetown,0.17188799
99.78963106,17.53265624,moose,green,0.171798847
170.7299343,43.81045667,bio,green,0.171643869
116.0296143,30.26536585,trees,thetown,0.171540959
96.04065041,17.24995675,moose,green,0.17139202
44.36446981,0.815840685,moose,green,0.171382243
290.4672202,42.46241382,bio,green,0.171378629
196.8631725,5.061754022,moose,green,0.171345812
78.61286975,38.52871476,bio,green,0.171181853
120.3608372,4.016087182,moose,green,0.171178135
73.7106037,39.18085106,bio,green,0.171100219
104.1982644,30.81320706,trees,thetown,0.171086198
325.0754195,42.31785158,bio,green,0.171085045
240.0687309,26.11229891,cowboy,thetown,0.170972939
323.4563224,9.592976994,moose,green,0.170955394
67.94257049,11.54657499,moose,green,0.170830225
148.150493,25.79787975,trees,thetown,0.170773377
295.0389206,11.27991697,rundown,thetown,0.170712017
147.0759384,39.78801245,bio,green,0.170629068
314.1774779,7.472711098,rundown,thetown,0.170615633
338.5341636,15.70394395,moose,green,0.170607996
257.3288743,43.0286571,mountain,thetown,0.170472313
230.8642103,14.59081474,moose,green,0.170427177
99.71734994,3.678775298,moose,green,0.170410025
141.0043245,3.914893617,moose,green,0.170345703
242.009168,18.50472237,cowboy,thetown,0.17032897
306.1764977,6.30389206,rundown,thetown,0.170287747
256.6023179,33.33026911,trees,thetown,0.170283485
280.5545124,4.498778129,rundown,thetown,0.170213243
194.3621346,9.294291645,rundown,thetown,0.170211034
332.2601626,2.886092372,moose,green,0.170209509
235.5020585,23.59557862,cowboy,thetown,0.170164669
258.3566857,31.63513974,trees,thetown,0.170121281
210.8292683,27.94413226,trees,thetown,0.170096365
220.7356544,0.621503043,moose,green,0.170083137
296.8730323,33.3849507,cowboy,thetown,0.169844928
340.7604221,2.430721328,moose,green,0.169805945
223.8275385,19.33405985,cowboy,thetown,0.169704165
54.38263276,11.8079917,moose,green,0.169629634
286.1158969,2.71743643,moose,green,0.169609453
63.08527936,7.439802802,moose,green,0.16951933
154.5300121,31.2113574,trees,thetown,0.169234367
276.6180592,27.30845874,cowboy,thetown,0.169197856
181.0847604,55.13911088,mountain,thetown,0.169048144
72.79986162,6.039958485,moose,green,0.168983747
80.79415326,47.31006746,bio,green,0.168917976
134.9327106,11.15023352,moose,green,0.168841965
149.6656288,51.71410656,mountain,thetown,0.168811617
273.135905,4.517626708,rundown,thetown,0.168698742
117.0973448,41.82453295,bio,green,0.168636446
272.3916277,20.4185781,cowboy,thetown,0.168601898
230.8609583,35.65286975,cowboy,thetown,0.168574324
236.7460647,47.62722712,cowboy,thetown,0.168569771
231.8019374,42.60335582,cowboy,thetown,0.168525777
261.8426372,49.74158203,mountain,thetown,0.168517725
320.4205155,14.08484691,moose,green,0.168365695
190.0958312,24.37188635,cowboy,thetown,0.168325338
308.7548867,10.59639706,rundown,thetown,0.16830576
209.8723404,23.48074728,trees,thetown,0.16800075
77.70996944,10.37615176,rundown,thetown,0.167962895
245.5976475,23.46024168,trees,thetown,0.167947235
265.3302469,38.34537037,cowboy,thetown,0.167937271
268.8985346,42.98283787,bio,green,0.167892659
75.22850718,12.90425532,moose,green,0.16784934
94.75886525,18.99273482,moose,green,0.16784236
76.38090296,9.100247939,rundown,thetown,0.167817196
185.2314478,33.20951392,cowboy,thetown,0.167763505
115.5035461,17.68354307,moose,green,0.167638733
222.2326587,30.32278153,cowboy,thetown,0.167555434
288.9624286,30.79167618,cowboy,thetown,0.167548045
296.5388341,48.2477945,bio,green,0.167492028
208.2778066,5.372080955,moose,green,0.167358773
78.87147552,6.647119875,moose,green,0.167352425
147.0759384,1.553710431,moose,green,0.167343563
331.8806435,8.68254133,rundown,thetown,0.167336428
173.360967,43.57012195,bio,green,0.167334386
170.1818025,4.983047916,moose,green,0.167310229
249.6805397,18.46644525,cowboy,thetown,0.16722888
290.8719945,16.74961079,moose,green,0.167207361
221.4532088,42.62143228,bio,green,0.167206342
172.1055873,26.91611832,trees,thetown,0.167177214
121.3583167,39.09411372,bio,green,0.167149276
186.1883757,27.48389552,cowboy,thetown,0.167098171
327.0992908,44.34172289,bio,green,0.167086055
290.1745373,32.38017644,cowboy,thetown,0.167043346
183.5056219,9.88531396,moose,green,0.167019282
258.4842761,16.63871303,cowboy,thetown,0.166948854
214.2582598,18.07410483,cowboy,thetown,0.166926825
329.831517,4.724442138,moose,green,0.166916679
196.7943262,28.58291268,cowboy,thetown,0.166895783
322.5455803,19.83601453,moose,green,0.166794823
231.4829614,18.37713198,cowboy,thetown,0.166782691
295.5268985,48.22755579,bio,green,0.166763061
303.0664822,23.51796114,trees,thetown,0.166671008
234.3696938,32.83950182,cowboy,thetown,0.166578403
223.3036054,9.068537327,moose,green,0.166469504
60.32414066,18.1831863,moose,green,0.166464975
240.7332641,16.35163467,cowboy,thetown,0.166396372
114.0868362,10.94784639,moose,green,0.16633232
150.6225567,51.93340253,mountain,thetown,0.166249722
274.7822176,7.743383498,moose,green,0.166209512
190.6540391,41.37529839,cowboy,thetown,0.166161255
339.2425186,9.716658018,moose,green,0.166147605
264.1381249,28.54947457,trees,thetown,0.166125452
108.8247708,1.486248054,moose,green,0.166078938
235.8090728,47.96613908,cowboy,thetown,0.165985106
181.4037364,37.38809894,cowboy,thetown,0.165976197
329.9327106,42.31785158,bio,green,0.165972231
237.7029926,28.3451306,cowboy,thetown,0.165970862
200.5870957,4.845874416,moose,green,0.165792893
340.9628092,15.31603529,moose,green,0.16577196
283.4760422,31.80601972,cowboy,thetown,0.165747935
104.769763,7.260819927,rundown,thetown,0.165742757
126.460128,10.44602269,rundown,thetown,0.165738823
121.9799343,15.24857291,moose,green,0.16569727
144.0907282,7.513589777,moose,green,0.165624218
206.2041169,22.41787382,trees,thetown,0.165621118
104.4532088,22.22080955,moose,green,0.165619732
222.5878819,42.61930462,cowboy,thetown,0.165456521
65.51392493,2.633108459,moose,green,0.165317844
203.4130773,49.68462204,mountain,thetown,0.165277462
169.2693594,7.117280747,rundown,thetown,0.16526538
328.5023981,3.694088786,rundown,thetown,0.165176344
57.01366546,5.635184224,moose,green,0.165110706
283.3962982,21.18412039,cowboy,thetown,0.165098555
228.994949,43.44226258,cowboy,thetown,0.165081941
295.796748,47.1920083,bio,green,0.16500687
218.6282304,32.76294759,cowboy,thetown,0.16493882
97.29790379,17.11145445,moose,green,0.164882596
214.9262238,12.57959263,moose,green,0.164860728
229.6498876,35.56318111,bio,green,0.164849273
252.398201,6.601582771,moose,green,0.164848942
270.557516,29.01498011,cowboy,thetown,0.16484821
74.0141844,1.789828749,moose,green,0.164811008
75.22850718,21.63220031,moose,green,0.164777892
203.4529493,36.33547829,trees,thetown,0.164777219
267.5272444,16.44732745,cowboy,thetown,0.164735124
232.6791213,24.78627029,trees,thetown,0.164715746
307.4789829,7.985351027,rundown,thetown,0.164690774
175.8216572,31.53489016,cowboy,thetown,0.164653261
93.54454247,18.54298564,moose,green,0.164555404
204.3700052,52.25237848,mountain,thetown,0.164428491
153.4800496,31.98943089,trees,thetown,0.164343816
186.1366546,10.59366892,moose,green,0.163984909
271.5440235,1.14893617,moose,green,0.163953051
51.54921294,14.03425013,moose,green,0.16395233
120.7222428,22.85977463,moose,green,0.163849892
284.1538661,16.49517385,cowboy,thetown,0.163830971
316.4739664,2.666839647,moose,green,0.163748769
284.9645967,27.22871476,cowboy,thetown,0.163704523
232.9183532,47.37204636,cowboy,thetown,0.163623744
316.0691922,22.5345096,moose,green,0.163531739
162.0924004,29.59711123,trees,thetown,0.163443679
205.406677,50.8914144,mountain,thetown,0.163426931
166.2409865,18.64142635,cowboy,thetown,0.16334685
247.8304792,25.36042701,trees,thetown,0.163267484
93.64573603,13.5282823,moose,green,0.163199839
251.0999827,46.09614254,mountain,thetown,0.163094388
155.38726,8.373248573,rundown,thetown,0.163048675
187.3845355,17.59564089,cowboy,thetown,0.163023891
229.7510811,16.11996194,moose,green,0.162960384
342.9866805,4.437727037,moose,green,0.162936825
233.7157931,53.70371908,cowboy,thetown,0.162892453
179.5696246,45.28807011,cowboy,thetown,0.162884986
225.8211382,31.72095946,cowboy,thetown,0.162785184
116.5120654,22.70324338,trees,thetown,0.162567908
274.8636914,33.12976994,cowboy,thetown,0.162566423
244.5972229,17.64783696,cowboy,thetown,0.162359964
181.7670145,51.8908724,mountain,thetown,0.162334558
147.0759384,38.7760768,bio,green,0.162261503
203.7662293,49.09907332,mountain,thetown,0.162238935
285.5493859,42.95422937,cowboy,thetown,0.162222587
186.1883757,36.67040304,cowboy,thetown,0.162176673
201.1874951,7.660989763,rundown,thetown,0.162131506
223.6505548,21.72496108,moose,green,0.161738338
145.4391974,47.16471199,mountain,thetown,0.161681466
327.6052586,16.68214842,moose,green,0.161656552
224.8642103,28.38766073,cowboy,thetown,0.161505953
290.973188,26.58225221,moose,green,0.161505585
303.1164158,1.452516866,moose,green,0.161472831
117.3250303,9.834717177,moose,green,0.161429088
111.6581906,7.018162948,moose,green,0.161421356
262.9223318,0.464193046,moose,green,0.161328141
220.7706856,51.21039036,mountain,thetown,0.161285017
108.8247708,8.991437468,moose,green,0.161226446
147.7880203,51.39694296,mountain,thetown,0.161171998
246.7938073,33.54443868,cowboy,thetown,0.161149217
227.8716979,41.10189043,cowboy,thetown,0.161143632
223.6389898,7.537623249,moose,green,0.16110584
247.9659229,8.822781526,moose,green,0.161002498
227.3224356,46.16320706,bio,green,0.16099023
346.4272617,14.8792164,moose,green,0.160976034
167.7194257,4.791904515,moose,green,0.160967236
118.0333852,17.55915931,moose,green,0.160940918
73.35063138,9.106323671,rundown,thetown,0.16086427
208.5166926,19.36595745,cowboy,thetown,0.160855153
200.7017817,32.26056046,cowboy,thetown,0.160812726
221.5947068,41.74212074,cowboy,thetown,0.160787119
274.7063224,41.21737156,bio,green,0.160780713
294.3125757,42.15594188,bio,green,0.160665358
263.0437641,2.582511676,moose,green,0.160635812
79.78221761,43.1274001,bio,green,0.160613009
269.0423802,24.7725999,trees,thetown,0.160553887
228.4355648,15.04618578,moose,green,0.160552655
89.69918699,15.95692787,moose,green,0.160548636
238.6599204,48.93502854,cowboy,thetown,0.160534573
148.2902612,3.139076284,moose,green,0.160533045
330.0799012,17.18964948,moose,green,0.160480385
120.3608372,18.63855734,moose,green,0.160419661
107.5902093,24.65957447,moose,green,0.160353115
297.8299602,37.45189414,cowboy,thetown,0.160327347
195.6779104,18.07410483,cowboy,thetown,0.160314316
237.5797519,45.2900033,cowboy,thetown,0.160112803
82.51444387,4.623248573,moose,green,0.159920394
281.6419305,7.629920676,rundown,thetown,0.15971136
294.0819927,38.04731592,cowboy,thetown,0.159670014
271.3876335,0.345520593,moose,green,0.159617008
65.81750562,45.35365854,bio,green,0.159592562
192.5118492,34.80928905,bio,green,0.159551375
334.3346307,9.341398547,moose,green,0.159440109
144.2425186,21.45511157,moose,green,0.159417877
158.0048435,0.980280228,moose,green,0.159302673
129.6706452,19.22042034,moose,green,0.159213907
289.8555613,26.1760941,cowboy,thetown,0.159211056
97.99705933,45.15127141,bio,green,0.159120011
200.7085279,3.054748313,moose,green,0.159067005
47.2990832,2.886092372,moose,green,0.159066754
126.4324511,1.519979242,moose,green,0.159027169
106.8818544,14.55033731,moose,green,0.159014012
156.7628438,36.63850545,trees,thetown,0.158952842
69.23784812,25.51971977,moose,green,0.158952538
226.7780661,33.00217955,cowboy,thetown,0.158867914
253.9574756,12.78707836,rundown,thetown,0.158738878
250.7810067,51.91745373,mountain,thetown,0.158722475
141.212766,47.88240789,mountain,thetown,0.158659931
162.344923,30.86959745,trees,thetown,0.158659759
233.3968172,19.22241827,cowboy,thetown,0.15865092
233.8752811,36.44711988,cowboy,thetown,0.158630868
291.7265179,46.99524304,bio,green,0.15850914
175.9900056,23.32657556,trees,thetown,0.158416072
153.4504012,13.94459303,rundown,thetown,0.158279971
291.2909531,45.52198582,cowboy,thetown,0.158137443
209.0523974,14.3838279,moose,green,0.157865833
297.2717523,11.29358737,rundown,thetown,0.157842346
123.5893444,24.89563348,trees,thetown,0.157740236
266.787926,46.87156201,bio,green,0.157681661
65.81750562,38.7760768,bio,green,0.157652051
105.6040078,26.7453435,trees,thetown,0.157502725
125.1117297,22.9152899,trees,thetown,0.15747965
67.15326068,22.29164504,moose,green,0.15746227
192.0894309,23.3053105,cowboy,thetown,0.157416649
149.3021969,20.66242865,moose,green,0.157377033
126.69936,49.54108286,mountain,thetown,0.157316327
116.4142882,40.54696419,bio,green,0.157049778
345.0105518,16.74961079,moose,green,0.156964231
100.7292856,9.851582771,moose,green,0.156920484
108.2147033,32.18879087,trees,thetown,0.156906695
241.530704,47.93025428,cowboy,thetown,0.156842627
283.4760422,32.95433316,cowboy,thetown,0.156824348
172.7646477,42.73708207,bio,green,0.156545737
241.0304917,26.79954711,trees,thetown,0.156499717
145.3556478,48.38946549,bio,green,0.156465361
182.3606642,26.46317246,cowboy,thetown,0.156428212
112.3113491,0.488111525,moose,green,0.156314783
103.3603183,13.12350804,moose,green,0.156274543
284.2734821,40.99252724,cowboy,thetown,0.156269529
117.3237453,35.08008007,trees,thetown,0.156206573
55.79934267,1.115204982,moose,green,0.156137243
223.8818544,34.47535029,bio,green,0.156117156
144.2425186,13.18675402,moose,green,0.156057391
332.2167939,8.099970346,moose,green,0.155935353
216.6971112,5.533990659,moose,green,0.155910577
119.283169,31.75817333,trees,thetown,0.155906248
242.4205155,10.49247535,moose,green,0.155842262
268.5639163,21.40740356,cowboy,thetown,0.155836429
99.11018855,0.330954852,moose,green,0.155671933
124.8652482,31.43008377,trees,thetown,0.155657953
47.40027677,0.541774779,moose,green,0.155525912
200.3465585,17.05628155,cowboy,thetown,0.15548203
217.6872513,23.67896805,trees,thetown,0.155436283
143.3317765,39.28204463,bio,green,0.155406119
133.397855,48.26517903,mountain,thetown,0.155318556
282.9975783,38.12174364,cowboy,thetown,0.155129639
118.9441273,7.456668396,moose,green,0.155054372
206.982529,1.587441619,moose,green,0.155032106
223.9958869,22.27395491,trees,thetown,0.154994414
123.194257,26.04255319,moose,green,0.154901398
226.0069192,28.85910742,moose,green,0.154814925
185.2884078,55.64719401,mountain,thetown,0.154808858
326.4632169,19.52761509,moose,green,0.154660553
303.2176094,39.008822,bio,green,0.154591472
221.6555959,28.75158926,moose,green,0.154417279
230.0475696,45.92070576,cowboy,thetown,0.154346315
163.7803148,22.31192824,trees,thetown,0.154136917
175.8216572,32.10904688,cowboy,thetown,0.154101898
163.5277922,31.71830133,trees,thetown,0.154043461
288.5445425,2.936689154,moose,green,0.154041893
49.72772877,5.61831863,moose,green,0.153997227
68.34734475,23.04047743,moose,green,0.153794787
201.61927,36.38790867,bio,green,0.153794387
305.1149888,40.87584328,bio,green,0.153790305
287.180513,49.06551871,cowboy,thetown,0.153775279
171.8278844,9.82459782,moose,green,0.153676969
101.5388341,0.980280228,moose,green,0.15362865
135.8539699,26.78214842,trees,thetown,0.153614154
196.5595918,45.85962636,bio,green,0.153566365
148.6950355,23.1248054,moose,green,0.153429061
93.4433489,3.830565646,moose,green,0.153309769
169.0855388,0.290899066,moose,green,0.153172967
314.8685925,7.81902785,rundown,thetown,0.153061659
218.8036672,24.63589592,trees,thetown,0.153018787
241.530704,46.20778412,cowboy,thetown,0.152982369
262.0249092,22.66454409,trees,thetown,0.152968483
226.8164677,27.90620135,moose,green,0.152920637
240.8823733,0.430040218,moose,green,0.152883878
174.4993946,7.88041645,moose,green,0.152815966
188.8688808,6.444732745,moose,green,0.152802812
70.37121605,6.292942398,moose,green,0.152771435
99.24084645,5.134313556,rundown,thetown,0.152535908
138.4455729,20.79976277,moose,green,0.152498319
242.088912,34.27010898,cowboy,thetown,0.152484087
262.3438851,17.89866805,cowboy,thetown,0.152410919
202.197519,2.165690563,moose,green,0.152393126
181.0769763,3.543850545,moose,green,0.152330381
181.4037364,22.04535547,cowboy,thetown,0.152319774
201.1536643,10.3229891,rundown,thetown,0.152195558
192.8868708,37.93035807,cowboy,thetown,0.152174014
155.546748,11.12441619,rundown,thetown,0.152125135
205.1674451,17.21286975,cowboy,thetown,0.152112781
201.61927,36.89387649,bio,green,0.15209425
64.29960214,5.399065906,moose,green,0.152000201
292.9655769,28.44993699,trees,thetown,0.151914068
253.4014629,4.073912077,moose,green,0.151848284
234.7089683,26.26018776,cowboy,thetown,0.151806673
275.5586033,49.01705093,mountain,thetown,0.151805331
97.28870438,27.37493513,moose,green,0.151787518
282.3596264,40.45026812,cowboy,thetown,0.151724251
187.9294528,22.28857464,trees,thetown,0.151632507
290.7983991,11.83558994,moose,green,0.151563831
278.7711469,39.33385227,cowboy,thetown,0.151485788
234.9119529,3.139076284,moose,green,0.15146384
288.8481232,14.03425013,moose,green,0.151394242
237.7827366,38.22939803,cowboy,thetown,0.151315389
121.7775471,26.63284899,moose,green,0.151281783
63.59124719,22.76219512,moose,green,0.151193008
259.6031828,7.760249092,moose,green,0.151151554
231.8133294,53.24120394,cowboy,thetown,0.151074788
317.4353053,24.09036066,moose,green,0.1510231
194.0032866,30.29088393,cowboy,thetown,0.150961625
124.7695554,28.10270887,trees,thetown,0.150830214
153.2487459,13.61823214,moose,green,0.150805248
229.6260657,33.71987545,cowboy,thetown,0.150800308
247.0262683,0.48515457,moose,green,0.150783458
150.8617886,6.604640818,rundown,thetown,0.150768183
